"probs","labels"
"0.072136804","0"
"0.028094377","0"
"0.110079356","0"
"0.02719903","0"
"0.5376045","0"
"0.17275122","0"
"0.10146622","0"
"0.08042529","0"
"0.9991271","1"
"0.75300467","0"
"0.07502899","0"
"0.22108759","0"
"0.052875135","0"
"0.023213862","0"
"0.11895774","0"
"0.02531137","0"
"0.06548536","0"
"0.010286714","0"
"0.024721822","0"
"0.11994223","0"
"0.021039356","0"
"0.05030911","0"
"0.99629253","1"
"0.02503557","0"
"0.02964412","0"
"0.12120042","0"
"0.46906823","0"
"0.10837409","0"
"0.018549658","0"
"0.1575886","0"
"0.31882405","0"
"0.049828336","0"
"0.070178695","0"
"0.15484732","0"
"0.15160723","0"
"0.054533605","0"
"0.21805991","0"
"0.23749273","0"
"0.03264105","0"
"0.36137906","0"
"0.31078485","0"
"0.23078407","0"
"0.02649448","0"
"0.013597076","0"
"0.010892434","0"
"0.05124226","0"
"0.019359067","0"
"0.21244635","0"
"0.4743224","0"
"0.008734788","0"
"0.032947328","0"
"0.023182645","0"
"0.022024006","0"
"0.3017842","0"
"0.025920624","0"
"0.018623156","0"
"0.046241432","0"
"0.016775208","0"
"0.0104345","0"
"0.06412948","0"
"0.06835675","0"
"0.05505607","0"
"0.5743874","0"
"0.18115658","0"
"0.104098745","0"
"0.17102331","0"
"0.26527193","0"
"0.13620913","0"
"0.1588318","0"
"0.30307478","0"
"0.29172733","0"
"0.2434598","0"
"0.071421176","0"
"0.20843917","0"
"0.8439257","1"
"0.18254864","0"
"0.03633243","0"
"0.18087575","0"
"0.25732014","0"
"0.040380254","0"
"0.14421743","0"
"0.044884942","0"
"0.0147715425","0"
"0.67781717","0"
"0.36489502","0"
"0.04357861","0"
"0.083502226","0"
"0.08609693","0"
"0.21074013","0"
"0.026036575","1"
"0.11866345","0"
"0.05815797","0"
"0.011912328","0"
"0.02116871","0"
"0.9393731","1"
"0.078230746","0"
"0.033492636","0"
"0.014702785","0"
"0.03898403","0"
"0.1028221","0"
"0.16553971","0"
"0.011493318","0"
"0.018818827","0"
"0.10852483","0"
"0.10535461","0"
"0.14704493","0"
"0.123752505","0"
"0.01846265","0"
"0.0117161535","0"
"0.036376983","0"
"0.0092082685","0"
"0.016798716","0"
"0.036570854","0"
"0.39585194","0"
"0.3437475","0"
"0.8002304","0"
"0.049649097","0"
"0.013258233","0"
"0.03925045","0"
"0.24527083","0"
"0.048851","0"
"0.050228268","0"
"0.098070696","0"
"0.13786605","0"
"0.4235326","0"
"0.043883003","0"
"0.024185617","0"
"0.14799531","0"
"0.046579726","0"
"0.06259878","0"
"0.9676134","0"
"0.0067872703","0"
"0.03815949","0"
"0.07156853","0"
"0.024925983","0"
"0.8720615","0"
"0.072327","0"
"0.87594354","0"
"0.21833734","0"
"0.038595367","0"
"0.01298284","0"
"0.11053061","0"
"0.053392194","0"
"0.052215375","0"
"0.09098484","0"
"0.036712233","0"
"0.10331997","0"
"0.1696535","0"
"0.8512675","0"
"0.03627832","0"
"0.21960503","0"
"0.84164274","0"
"0.047252677","0"
"0.05848453","0"
"0.27162772","0"
"0.04791797","0"
"0.13066116","0"
"0.11364636","0"
"0.036090124","0"
"0.037283648","0"
"0.42840907","0"
"0.11627614","0"
"0.5186464","0"
"0.42783907","0"
"0.06931676","0"
"0.17548001","0"
"0.5278726","0"
"0.040858105","0"
"0.380915","0"
"0.14998657","0"
"0.08822678","0"
"0.013418195","0"
"0.047608823","0"
"0.03300304","0"
"0.048455335","0"
"0.5250521","0"
"0.20308194","0"
"0.007691526","0"
"0.09410312","0"
"0.48507085","0"
"0.68309975","0"
"0.0472044","0"
"0.38044232","0"
"0.015342778","0"
"0.20746657","0"
"0.08276423","0"
"0.11359078","0"
"0.47395468","0"
"0.05407256","0"
"0.5004217","0"
"0.842941","0"
"0.12103625","0"
"0.21531197","0"
"0.616076","0"
"0.0280196","0"
"0.027761225","0"
"0.08285264","0"
"0.03118164","0"
"0.04293579","0"
"0.11819208","0"
"0.12201356","0"
"0.28691012","0"
"0.12839729","0"
"0.13597646","0"
"0.119247265","0"
"0.052910816","0"
"0.061587732","0"
"0.0027584971","0"
"0.5474108","0"
"0.061053257","0"
"0.08134337","0"
"0.13752602","0"
"0.3336826","0"
"0.023759983","0"
"0.0034659377","0"
"0.07086477","0"
"0.7729414","0"
"0.07610746","0"
"0.11113462","0"
"0.19929609","0"
"0.006611183","0"
"0.33418924","0"
"0.03822728","0"
"0.46789226","0"
"0.1159476","0"
"0.11681689","0"
"0.79781514","0"
"0.009981157","0"
"0.114917435","0"
"0.07723834","0"
"0.017566914","0"
"0.046223726","0"
"0.14883603","0"
"0.029793458","0"
"0.50851834","0"
"0.084249206","0"
"0.09398781","0"
"0.09699083","0"
"0.3601357","0"
"0.0034458076","0"
"0.33293873","0"
"0.06707292","0"
"0.104095906","0"
"0.06602494","0"
"0.0044063046","0"
"0.019673426","0"
"0.025769165","0"
"0.08863205","0"
"0.028130852","0"
"0.10049372","0"
"0.079010986","0"
"0.0389185","0"
"0.031992905","0"
"0.36046484","0"
"0.30819982","0"
"0.07023144","0"
"0.07111582","0"
"0.029912593","0"
"0.022555457","0"
"0.82267356","0"
"0.07245604","0"
"0.07893754","0"
"0.009962328","0"
"0.3363622","0"
"0.1224901","0"
"0.0732987","0"
"0.017593201","0"
"0.08340713","0"
"0.89347595","0"
"0.007715248","0"
"0.07845956","0"
"0.3705567","0"
"0.055137288","0"
"0.40140364","0"
"0.49275234","0"
"0.08225887","0"
"0.027060118","0"
"0.06424035","0"
"0.07238314","0"
"0.21939114","0"
"0.06945465","0"
"0.07997791","0"
"0.7768604","0"
"0.24461964","0"
"0.06416187","0"
"0.0963797","0"
"0.0630979","0"
"0.12434134","0"
"0.10220462","0"
"0.2910073","0"
"0.63287544","0"
"0.28027466","0"
"0.033772502","0"
"0.025156077","0"
"0.42231235","0"
"0.011263259","0"
"0.62321717","0"
"0.26291358","0"
"0.023933848","0"
"0.06564329","0"
"0.14406647","0"
"0.031040737","0"
"0.044580918","0"
"0.07513303","0"
"0.091096334","0"
"0.009824274","0"
"0.057909295","0"
"0.004768662","0"
"0.010469471","0"
"0.09325529","0"
"0.04885923","0"
"0.15680002","0"
"0.46265975","0"
"0.19112827","0"
"0.2681093","0"
"0.015773876","0"
"0.29464006","0"
"0.11443496","0"
"0.08910885","0"
"0.031886723","0"
"0.063613474","0"
"0.037261676","0"
"0.2318483","0"
"0.008012403","0"
"0.1703379","0"
"0.84679973","0"
"0.009165313","0"
"0.34579507","0"
"0.010335554","0"
"0.549128","0"
"0.041408494","0"
"0.078765124","0"
"0.019836785","0"
"0.106480524","0"
"0.02141579","0"
"0.014903949","0"
"0.33593997","0"
"0.60951805","0"
"0.014292121","0"
"0.11832201","0"
"0.0749935","0"
"0.078205585","0"
"0.020805528","0"
"0.06964846","0"
"0.03335394","0"
"0.027111223","0"
"0.07513368","0"
"0.026800638","0"
"0.72176087","0"
"0.2004765","0"
"0.24467318","0"
"0.014227307","0"
"0.15382338","0"
"0.13970134","0"
"0.19281699","0"
"0.045877233","0"
"0.024659207","0"
"0.01721824","0"
"0.101601675","0"
"0.025182957","0"
"0.3108917","0"
"0.053189404","0"
"0.35911644","0"
"0.020733211","0"
"0.06524511","0"
"0.09138399","0"
"0.003795501","0"
"0.036527213","0"
"0.30112723","0"
"0.049913675","0"
"0.07454237","0"
"0.050583377","0"
"0.03596734","0"
"0.08995387","0"
"0.034071673","0"
"0.33234072","0"
"0.15562682","0"
"0.07990955","1"
"0.28793138","0"
"0.06295934","0"
"0.023392178","0"
"0.03674858","0"
"0.014259885","0"
"0.0144746825","0"
"0.017192462","0"
"0.1051468","0"
"0.05423721","0"
"0.80370915","0"
"0.0045353607","0"
"0.04228281","0"
"0.10901491","0"
"0.027726589","0"
"0.11750341","0"
"0.0036042093","0"
"0.062194183","0"
"0.8001854","1"
"0.97150403","0"
"0.055854853","0"
"0.0045711426","0"
"0.07418813","0"
"0.30612278","0"
"0.1758566","0"
"0.044016723","0"
"0.03966176","0"
"0.0132543165","0"
"0.29354933","0"
"0.15343505","0"
"0.070373505","0"
"0.8202214","0"
"0.10935875","0"
"0.015075062","0"
"0.33760664","0"
"0.0488801","0"
"0.019440215","0"
"0.2523827","0"
"0.019216942","0"
"0.10788243","0"
"0.021166246","0"
"0.036272433","0"
"0.045772463","0"
"0.15503414","1"
"0.05900402","0"
"0.1401135","0"
"0.017208671","0"
"0.12177471","0"
"0.1484886","0"
"0.017678961","0"
"0.021034995","0"
"0.90602857","0"
"0.05640112","0"
"0.20895214","1"
"0.113714606","0"
"0.00879731","0"
"0.0022542097","0"
"0.09050141","0"
"0.044259824","0"
"0.17566723","0"
"0.07052461","0"
"0.026351677","0"
"0.010563987","0"
"0.019429157","0"
"0.18074891","0"
"0.09602255","0"
"0.22824599","0"
"0.071977295","0"
"0.40936366","0"
"0.864838","0"
"0.04982039","0"
"0.019589743","0"
"0.015058647","0"
"0.0129115","0"
"0.76917297","0"
"0.093445376","0"
"0.96182084","0"
"0.011633114","0"
"0.009585086","0"
"0.03355747","0"
"0.11102872","0"
"0.20606911","0"
"0.4686196","0"
"0.1607671","0"
"0.021359406","0"
"0.20063294","0"
"0.024217142","0"
"0.05176632","0"
"0.53041655","0"
"0.12631583","0"
"0.1760493","0"
"0.15802221","0"
"0.012800783","0"
"0.04560196","0"
"0.06673704","0"
"0.29596716","0"
"0.10001564","0"
"0.7411623","0"
"0.040504146","0"
"0.11243047","0"
"0.0667505","0"
"0.059173957","0"
"0.03360121","0"
"0.04157607","0"
"0.17291984","0"
"0.035603978","0"
"0.1667858","0"
"0.05977476","0"
"0.037547182","0"
"0.99468875","0"
"0.062255584","0"
"0.008686105","0"
"0.17211664","0"
"0.7157394","1"
"0.015254816","0"
"0.13286613","0"
"0.2650397","0"
"0.0654922","0"
"0.0066077383","0"
"0.9351506","1"
"0.13032953","0"
"0.43316913","0"
"0.31080523","0"
"0.08171487","0"
"0.78030086","0"
"0.017366948","0"
"0.05384379","0"
"0.8686339","0"
"0.0072115804","0"
"0.017597513","0"
"0.21973531","0"
"0.26667202","0"
"0.112499006","0"
"0.06302161","0"
"0.19112791","0"
"0.01953535","0"
"0.50663716","0"
"0.16239032","0"
"0.026922807","0"
"0.15647598","0"
"0.083479494","0"
"0.23214091","0"
"0.053559866","0"
"0.044642184","0"
"0.13263708","0"
"0.037700363","0"
"0.068736","0"
"0.010055515","0"
"0.09429388","0"
"0.074304275","0"
"0.015490713","0"
"0.008694887","0"
"0.0030318308","0"
"0.046520237","0"
"0.071631126","0"
"0.26927748","0"
"0.09966622","0"
"0.70383006","0"
"0.11686646","0"
"0.03705494","0"
"0.025129754","0"
"0.24998784","0"
"0.037754145","0"
"0.03543423","0"
"0.1906929","0"
"0.018988905","0"
"0.17125526","0"
"0.041889817","0"
"0.11559437","0"
"0.6199617","0"
"0.20081854","0"
"0.016494045","0"
"0.22330351","0"
"0.038021695","0"
"0.029413633","0"
"0.07374578","0"
"0.32763556","0"
"0.1974841","0"
"0.077674635","0"
"0.012988151","0"
"0.01086526","0"
"0.014290549","0"
"0.03339067","0"
"0.44290593","0"
"0.06772262","0"
"0.37471652","0"
"0.048727054","0"
"0.10556867","0"
"0.23507236","0"
"0.053585507","0"
"0.018918324","0"
"0.017407078","0"
"0.18933465","0"
"0.155979","0"
"0.071390525","0"
"0.03984857","0"
"0.025645077","0"
"0.050421804","0"
"0.058746886","0"
"0.39104408","0"
"0.016297722","0"
"0.7977702","0"
"0.87967455","0"
"0.03138643","0"
"0.05895923","0"
"0.14146489","0"
"0.28200123","0"
"0.012280966","0"
"0.036117632","0"
"0.032134473","0"
"0.034458768","0"
"0.048803605","0"
"0.33904132","0"
"0.106690295","0"
"0.800694","0"
"0.019628162","0"
"0.20244713","0"
"0.15569142","0"
"0.086582385","0"
"0.40634874","0"
"0.026076103","0"
"0.014821731","0"
"0.13500993","0"
"0.35625476","0"
"0.20478629","0"
"0.055793993","0"
"0.13042195","0"
"0.19997153","0"
"0.15832253","0"
"0.03107592","0"
"0.030367503","0"
"0.2043705","0"
"0.35590222","0"
"0.07257534","0"
"0.07873723","0"
"0.18417616","0"
"0.1453896","0"
"0.14606053","0"
"0.91303104","0"
"0.1642532","0"
"0.0042865","0"
"0.16880338","0"
"0.28158563","0"
"0.34204733","0"
"0.99072087","0"
"0.49138314","0"
"0.015795372","0"
"0.14492197","0"
"0.00535534","0"
"0.009866706","0"
"0.081799604","0"
"0.041773137","0"
"0.016566984","0"
"0.25790024","0"
"0.82618743","0"
"0.05283602","0"
"0.06827172","0"
"0.028222425","0"
"0.030720893","0"
"0.043202803","0"
"0.061782118","0"
"0.5426245","0"
"0.007335799","0"
"0.017323473","0"
"0.9472289","0"
"0.35031566","0"
"0.21881908","0"
"0.070231594","0"
"0.070725985","0"
"0.08089899","0"
"0.2608737","0"
"0.007999452","0"
"0.06945207","0"
"0.12845615","0"
"0.03327128","0"
"0.107358865","0"
"0.120699994","0"
"0.044734348","0"
"0.02519363","0"
"0.05180452","0"
"0.06498168","0"
"0.24346006","0"
"0.026271418","0"
"0.14773165","0"
"0.06271988","0"
"0.050948184","0"
"0.042465214","0"
"0.20476589","0"
"0.047134608","0"
"0.22911794","0"
"0.06191947","0"
"0.29071003","0"
"0.07791449","0"
"0.06811281","0"
"0.07488069","0"
"0.5169479","0"
"0.07951571","0"
"0.13243732","0"
"0.02991493","0"
"0.29169962","0"
"0.11688346","0"
"0.6817102","0"
"0.137125","0"
"0.031809844","0"
"0.09364659","0"
"0.5387688","0"
"0.23529863","0"
"0.0378902","0"
"0.041585065","0"
"0.009504535","0"
"0.043265637","0"
"0.03320476","0"
"0.029329963","0"
"0.04313195","0"
"0.006424723","0"
"0.16285056","0"
"0.02565804","0"
"0.029247774","0"
"0.23521315","0"
"0.19204432","0"
"0.2733077","0"
"0.029293034","0"
"0.44987738","0"
"0.4079601","0"
"0.13657314","0"
"0.077884026","0"
"0.015500541","0"
"0.025744362","0"
"0.17855547","0"
"0.019022372","0"
"0.23115012","0"
"0.035110746","0"
"0.045598682","0"
"0.34594807","0"
"0.6874325","0"
"0.026173517","0"
"0.050501034","0"
"0.047163263","0"
"0.03019918","0"
"0.028968863","0"
"0.27205935","0"
"0.015883917","0"
"0.24731751","0"
"0.04199238","0"
"0.055590115","0"
"0.18027653","0"
"0.09554862","0"
"0.0630002","0"
"0.08771753","0"
"0.22876304","0"
"0.36894125","0"
"0.016460732","0"
"0.004209461","0"
"0.2205774","0"
"0.17598513","0"
"0.017660338","0"
"0.047451295","0"
"0.097251445","0"
"0.015770812","0"
"0.05644195","0"
"0.22209401","0"
"0.10740556","0"
"0.0059511936","0"
"0.042133342","0"
"0.015823128","0"
"0.048747055","0"
"0.58438134","0"
"0.88267","0"
"0.3747691","0"
"0.17497395","0"
"0.30633923","0"
"0.029871482","0"
"0.32620308","0"
"0.10152619","0"
"0.015079212","0"
"0.20098914","0"
"0.2829999","0"
"0.032310903","0"
"0.14217494","0"
"0.041087985","0"
"0.27160382","0"
"0.0849466","0"
"0.09271001","0"
"0.14307097","0"
"0.088778235","0"
"0.06986684","0"
"0.14156856","0"
"0.1897972","0"
"0.016383173","0"
"0.24934007","0"
"0.025741091","0"
"0.4674514","0"
"0.10380886","0"
"0.09546323","0"
"0.24521984","0"
"0.19840395","0"
"0.013690559","0"
"0.8764044","0"
"0.032497216","0"
"0.009620563","0"
"0.010992965","0"
"0.015746279","0"
"0.16927102","0"
"0.19934744","1"
"0.048945904","0"
"0.91702026","0"
"0.1579532","0"
"0.077964835","0"
"0.6293439","0"
"0.18405145","0"
"0.16283584","0"
"0.4009992","0"
"0.042585723","0"
"0.012752511","0"
"0.7327615","0"
"0.05187312","0"
"0.02625297","0"
"0.030073522","0"
"0.090977274","0"
"0.026794426","0"
"0.08077476","0"
"0.014893849","0"
"0.17191732","0"
"0.108570985","0"
"0.1583777","0"
"0.09980498","0"
"0.06006558","0"
"0.67838675","0"
"0.070260555","0"
"0.03701633","0"
"0.016430397","0"
"0.023508128","0"
"0.02251004","0"
"0.2114959","0"
"0.035376847","0"
"0.122842416","0"
"0.40262786","0"
"0.046816092","0"
"0.10300136","0"
"0.13202144","0"
"0.12472069","0"
"0.0451217","0"
"0.047884274","0"
"0.05519267","0"
"0.35731757","0"
"0.17618607","0"
"0.2542144","0"
"0.07914208","0"
"0.06631738","0"
"0.05841992","0"
"0.24245417","0"
"0.40550604","0"
"0.023065591","0"
"0.09927742","0"
"0.03062616","0"
"0.08800052","0"
"0.45191038","0"
"0.21611443","0"
"0.150699","0"
"0.10988924","0"
"0.25066105","1"
"0.07192624","0"
"0.026348263","0"
"0.060468763","0"
"0.23322903","0"
"0.18456137","0"
"0.014683013","0"
"0.2429636","0"
"0.063621685","0"
"0.061053485","0"
"0.38008896","0"
"0.0056959954","0"
"0.58670676","1"
"0.7498815","0"
"0.52394575","0"
"0.515047","0"
"0.08913647","0"
"0.030457739","0"
"0.6298724","0"
"0.41421035","0"
"0.024449838","0"
"0.046176985","0"
"0.34283754","0"
"0.019175213","0"
"0.0380698","0"
"0.62562287","0"
"0.1103058","0"
"0.7875254","0"
"0.016309697","0"
"0.41822508","0"
"0.1042808","0"
"0.01416486","0"
"0.19949795","0"
"0.012763333","0"
"0.051698644","0"
"0.6775354","0"
"0.023235528","0"
"0.1779961","0"
"0.031909756","0"
"0.038883958","0"
"0.016838629","0"
"0.08702321","0"
"0.016533565","0"
"0.014525807","0"
"0.13124236","0"
"0.03414192","0"
"0.053316638","0"
"0.015286495","0"
"0.65735435","0"
"0.06346553","0"
"0.20848821","0"
"0.043913122","0"
"0.2093485","0"
"0.011543314","0"
"0.15154926","0"
"0.04801111","0"
"0.31912446","0"
"0.026257114","0"
"0.09037848","0"
"0.008209526","0"
"0.0026212726","0"
"0.8081978","0"
"0.015423669","0"
"0.070235245","0"
"0.22238015","0"
"0.08976064","0"
"0.015099947","0"
"0.3133593","0"
"0.12822528","0"
"0.37054873","0"
"0.3420133","0"
"0.28358588","0"
"0.005422485","0"
"0.007855034","0"
"0.038732875","0"
"0.013977486","0"
"0.14568627","0"
"0.09519225","0"
"0.060767986","0"
"0.025731657","0"
"0.006741569","0"
"0.040133383","0"
"0.13785324","0"
"0.012058289","0"
"0.96893007","0"
"0.9599191","0"
"0.14351013","0"
"0.10747009","0"
"0.09649648","0"
"0.051344637","0"
"0.7470065","0"
"0.029156277","0"
"0.023780439","0"
"0.1309564","0"
"0.57867897","0"
"0.008924735","0"
"0.0141825555","0"
"0.073144324","0"
"0.100398436","0"
"0.056790244","0"
"0.026559645","0"
"0.024986582","0"
"0.09838424","0"
"0.7209966","0"
"0.015549799","0"
"0.13525313","0"
"0.35006857","0"
"0.020895861","0"
"0.02105341","0"
"0.77144706","0"
"0.24245933","0"
"0.2842096","0"
"0.35565615","1"
"0.7427405","0"
"0.027562324","0"
"0.12874883","0"
"0.39880115","0"
"0.028525434","0"
"0.015129521","0"
"0.02536577","0"
"0.20886235","0"
"0.037601724","0"
"0.004205659","0"
"0.8497972","0"
"0.035046387","0"
"0.08952757","0"
"0.010508257","0"
"0.0077084163","0"
"0.012835797","0"
"0.15550989","0"
"0.03474421","0"
"0.038035817","0"
"0.5318583","0"
"0.9622076","1"
"0.012884169","0"
"0.025118731","0"
"0.03187651","0"
"0.038432326","0"
"0.15515333","0"
"0.47058395","0"
"0.053597867","0"
"0.038988717","0"
"0.11886237","0"
"0.06501895","0"
"0.55301565","0"
"0.040549114","0"
"0.007612113","0"
"0.6706532","1"
"0.047294267","0"
"0.14863469","0"
"0.09343178","0"
"0.7166361","0"
"0.12050644","0"
"0.3183399","0"
"0.37028283","0"
"0.06329379","0"
"0.07245997","0"
"0.41594878","0"
"0.23830515","0"
"0.22342834","0"
"0.13542967","0"
"0.051682673","0"
"0.22924379","0"
"0.036641743","0"
"0.024958493","0"
"0.009365728","0"
"0.26729473","0"
"0.019680955","0"
"0.052539792","0"
"0.019745803","0"
"0.023414917","0"
"0.39385992","0"
"0.024080532","0"
"0.19525732","0"
"0.113755286","0"
"0.09287746","0"
"0.29052606","0"
"0.086972","0"
"0.35056973","1"
"0.055249665","0"
"0.4656027","0"
"0.8952436","0"
"0.3583669","0"
"0.032731064","0"
"0.008766706","0"
"0.72895485","0"
"0.057095695","0"
"0.0712764","0"
"0.2922614","0"
"0.14235006","0"
"0.14097291","0"
"0.07902081","0"
"0.48330015","0"
"0.20669787","0"
"0.051533557","0"
"0.08675898","0"
"0.034896355","0"
"0.060347684","0"
"0.032108657","0"
"0.032994833","0"
"0.3772192","0"
"0.07105928","0"
"0.033149865","0"
"0.10669341","0"
"0.34024084","0"
"0.60647404","0"
"0.00239927","0"
"0.033031646","0"
"0.6081212","0"
"0.04464201","0"
"0.011209497","0"
"0.078631684","0"
"0.08132966","0"
"0.040032238","0"
"0.023360696","0"
"0.009462185","0"
"0.08494451","0"
"0.09981265","0"
"0.047901794","0"
"0.059411533","0"
"0.015620163","0"
"0.28499866","0"
"0.08433564","0"
"0.022350393","0"
"0.025878707","0"
"0.99952257","1"
"0.012969728","0"
"0.07751278","0"
"0.04682146","0"
"0.03582042","0"
"0.04277147","0"
"0.29615918","0"
"0.02449298","0"
"0.008274516","0"
"0.024499254","0"
"0.21099807","0"
"0.06514529","0"
"0.018026078","0"
"0.31033573","0"
"0.049726684","0"
"0.110210985","0"
"0.8000648","0"
"0.04438956","0"
"0.47024924","0"
"0.10394344","0"
"0.08777906","0"
"0.124531955","0"
"0.034600623","0"
"0.03289059","0"
"0.016241286","0"
"0.20794171","0"
"0.13005827","0"
"0.31944776","0"
"0.09411099","0"
"0.050091166","0"
"0.21404822","0"
"0.16072015","0"
"0.12138017","0"
"0.70641357","0"
"0.033894666","0"
"0.98267454","0"
"0.031697545","0"
"0.013163784","0"
"0.009348839","0"
"0.03731669","0"
"0.010618873","0"
"0.033554688","1"
"0.029355327","0"
"0.009945077","0"
"0.033365447","0"
"0.2431555","0"
"0.10954293","0"
"0.09828388","0"
"0.074022256","0"
"0.05622758","0"
"0.30240288","0"
"0.03814984","0"
"0.09475117","0"
"0.00795867","0"
"0.030163322","0"
"0.037132334","0"
"0.09667519","0"
"0.17212573","0"
"0.017993161","0"
"0.05509981","0"
"0.30354092","0"
"0.36867207","0"
"0.17005633","0"
"0.06535471","0"
"0.010153687","0"
"0.020095803","0"
"0.0756753","0"
"0.18516178","0"
"0.031333208","0"
"0.24773885","0"
"0.016463635","0"
"0.106785975","0"
"0.017167598","0"
"0.024662005","0"
"0.010201744","0"
"0.022409646","0"
"0.19707103","0"
"0.022652082","0"
"0.4615062","0"
"0.034302056","0"
"0.51601124","1"
"0.28245965","1"
"0.0062984293","0"
"0.34278724","0"
"0.16222085","0"
"0.08742411","0"
"0.19436193","0"
"0.033254154","0"
"0.05932739","0"
"0.027998058","0"
"0.08460486","0"
"0.07163433","0"
"0.4648733","0"
"0.014405736","0"
"0.71632206","0"
"0.066542506","0"
"0.044572998","0"
"0.047678392","0"
"0.0794488","0"
"0.101335734","0"
"0.006085881","0"
"0.93137914","1"
"0.023724787","0"
"0.036187064","0"
"0.06675449","0"
"0.29736364","0"
"0.382547","0"
"0.0062285108","0"
"0.114276074","0"
"0.20587063","0"
"0.015720796","0"
"0.00434124","0"
"0.05230195","0"
"0.00890209","0"
"0.011714062","0"
"0.08847824","0"
"0.010159871","0"
"0.0204827","0"
"0.005758291","0"
"0.22080347","0"
"0.035992686","0"
"0.1535396","0"
"0.29109648","0"
"0.089959726","1"
"0.072478145","0"
"0.09658742","0"
"0.0129034445","0"
"0.051793434","0"
"0.06768258","0"
"0.013682377","0"
"0.19933416","0"
"0.12429076","1"
"0.030063147","0"
"0.006857852","0"
"0.07102583","0"
"0.16687855","0"
"0.1133382","0"
"0.04315321","0"
"0.03314262","0"
"0.009489141","0"
"0.34445274","0"
"0.19421007","0"
"0.2782807","0"
"0.08836353","1"
"0.1132484","1"
"0.30464095","0"
"0.0137145","0"
"0.021151984","0"
"0.11897196","0"
"0.14675127","0"
"0.06673577","0"
"0.019185575","0"
"0.19551733","0"
"0.20649129","0"
"0.8575572","0"
"0.10385125","0"
"0.08117173","0"
"0.09591151","0"
"0.055794332","0"
"0.18590991","0"
"0.5331813","0"
"0.012086826","0"
"0.014690203","0"
"0.055806857","0"
"0.7102808","0"
"0.35552993","0"
"0.016401595","0"
"0.16988689","0"
"0.167886","0"
"0.032812774","0"
"0.06291866","0"
"0.022326332","0"
"0.038140804","0"
"0.18792306","0"
"0.82530826","1"
"0.02886324","0"
"0.081043646","0"
"0.09188741","0"
"0.12033336","0"
"0.78195846","0"
"0.069805086","0"
"0.08500503","0"
"0.03873945","0"
"0.37950152","0"
"0.05110959","0"
"0.11126746","0"
"0.016097806","0"
"0.010367394","0"
"0.08396997","0"
"0.03803","0"
"0.08379905","0"
"0.22833212","0"
"0.043129787","0"
"0.08539456","0"
"0.024989324","0"
"0.13514976","0"
"0.15401101","0"
"0.08543102","0"
"0.19170143","0"
"0.1280904","0"
"0.28621066","0"
"0.062716275","0"
"0.19092634","0"
"0.16318125","0"
"0.005405136","0"
"0.015895259","0"
"0.017301125","0"
"0.026119933","0"
"0.028058391","0"
"0.12937964","0"
"0.11156031","0"
"0.9258324","0"
"0.065713115","0"
"0.09348144","0"
"0.020383254","0"
"0.58790356","0"
"0.0059482967","0"
"0.18038702","0"
"0.051486194","0"
"0.16057223","0"
"0.00868918","0"
"0.04916691","0"
"0.75683105","0"
"0.040732954","0"
"0.05174286","0"
"0.4531935","0"
"0.27137128","0"
"0.13548428","0"
"0.012740492","0"
"0.037728596","0"
"0.069597475","0"
"0.06812601","0"
"0.08631334","0"
"0.02048979","0"
"0.020287221","0"
"0.021181906","0"
"0.010661873","0"
"0.08068671","0"
"0.058901206","0"
"0.0406291","0"
"0.049167916","0"
"0.062907405","0"
"0.05340127","0"
"0.32761982","0"
"0.53751385","0"
"0.029914828","0"
"0.06567103","0"
"0.3159735","0"
"0.044208966","0"
"0.016928796","0"
"0.14403854","0"
"0.085836224","0"
"0.07943462","0"
"0.025159901","0"
"0.13512322","0"
"0.019368058","0"
"0.37362114","0"
"0.030182488","0"
"0.051143236","0"
"0.050953384","0"
"0.03755221","0"
"0.02743757","0"
"0.022569058","0"
"0.026575616","0"
"0.09409386","0"
"0.018999942","0"
"0.020717423","0"
"0.28292882","0"
"0.03303579","0"
"0.13241033","0"
"0.08085921","0"
"0.037774514","0"
"0.05113655","0"
"0.0279253","0"
"0.023109583","0"
"0.08735774","0"
"0.11140738","0"
"0.01521097","0"
"0.017734272","0"
"0.2810484","0"
"0.5960912","0"
"0.025032284","0"
"0.11252563","0"
"0.33074158","0"
"0.014217981","0"
"0.14633171","0"
"0.07786364","0"
"0.056074094","0"
"0.064597815","0"
"0.014573995","0"
"0.038656794","0"
"0.025689438","0"
"0.33252224","0"
"0.48548567","0"
"0.06898992","0"
"0.026044048","0"
"0.84121454","0"
"0.08603929","0"
"0.050190773","0"
"0.16816427","0"
"0.12327836","0"
"0.03516593","0"
"0.23746325","0"
"0.24074364","0"
"0.21030933","0"
"0.07143843","0"
"0.012636105","0"
"0.03220465","0"
"0.033515587","0"
"0.06763399","0"
"0.2590089","0"
"0.005026379","0"
"0.5626164","0"
"0.33677426","0"
"0.052604314","0"
"0.23734206","0"
"0.07007486","1"
"0.1272379","0"
"0.007585503","0"
"0.026639638","0"
"0.59255254","0"
"0.1250529","0"
"0.14154325","0"
"0.084286265","0"
"0.05484998","0"
"0.28017884","0"
"0.020031663","0"
"0.15635566","0"
"0.17773262","0"
"0.008314299","0"
"0.030506585","0"
"0.08149879","0"
"0.040449396","0"
"0.7238094","0"
"0.06820662","0"
"0.014641803","0"
